,town,latitude,longitude,country
3679,Bull Creek,-32.05625,115.86242,Australia
3680,Bullsbrook,-31.66905,115.9999,Australia
3681,Bunbury,-33.32711,115.64137,Australia
3682,Burns Beach,-31.7206,115.7205,Australia
3683,Burswood,-31.95872,115.90396,Australia
3684,Busselton,-33.68477,115.3708,Australia
3685,Busselton city cenre,-33.65078,115.34932,Australia
3686,Butler,-31.64298,115.70431,Australia
3687,Byford,-32.22099,116.009,Australia
3688,Cable Beach,-17.96098,122.21269,Australia
3689,Calista,-32.241,115.79763,Australia
3690,Cambridge,-31.93542,115.79887,Australia
3691,Camillo,-32.11292,116.00205,Australia
3692,Canning,-32.04923,115.91943,Australia
3693,Canning Vale,-32.05799,115.91814,Australia
3694,Cannington,-32.01625,115.93648,Australia
3695,Capel,-33.52704,115.61813,Australia
3696,Cardup,-32.25802,115.98512,Australia
3697,Carey Park,-33.34878,115.6493,Australia
3698,Carine,-31.8523,115.78258,Australia
3699,Carlisle,-31.97945,115.91808,Australia
3700,Carnamah,-29.80411,115.59402,Australia
3701,Carnarvon,-24.88258,113.65713,Australia
3702,Carramar,-31.69023,115.77159,Australia
3703,Castletown,-33.83237,121.91563,Australia
3704,Casuarina,-32.24143,115.8698,Australia
3705,Caversham,-31.88333,115.96667,Australia
3706,Champion Lakes,-32.11913,115.98617,Australia
3707,Chapman Valley,-28.27249,115.02794,Australia
3708,Chidlow,-31.86094,116.27243,Australia
3709,Chittering,-31.35829,116.05131,Australia
3710,Churchlands,-31.92142,115.79322,Australia
3711,City Beach,-31.9344,115.76174,Australia
3712,City of Cockburn,-32.10264,115.84431,Australia
3713,City of Perth,-31.94978,115.85383,Australia
3714,Claremont,-31.98127,115.77942,Australia
3715,Clarkson,-31.68282,115.7247,Australia
3716,Cloverdale,-31.96281,115.94428,Australia
3717,Cockburn Central,-32.12133,115.84776,Australia
3718,College Grove,-33.37587,115.65906,Australia
3719,Collie,-33.27353,116.16558,Australia
3720,Como,-31.99119,115.86336,Australia
3721,Connolly,-31.74864,115.75053,Australia
3722,Coodanup,-32.55187,115.75352,Australia
3723,Coogee,-32.11934,115.7665,Australia
3724,Coolbellup,-32.08124,115.80606,Australia
3725,Coolbinia,-31.9147,115.84894,Australia
3726,Coolgardie,-31.01438,121.20462,Australia
3727,Cooloongup,-32.31506,115.77772,Australia
3728,Coorow,-29.97865,115.65613,Australia
3729,Corrigin,-32.37599,117.81023,Australia
3730,Cottesloe,-31.99905,115.76089,Australia
3731,Cowaramup,-33.85036,115.10379,Australia
3732,Craigie,-31.78727,115.76989,Australia
3733,Cranbrook,-34.33414,117.32898,Australia
3734,Crawley,-31.98418,115.81603,Australia
3735,Cuballing,-32.74026,117.15497,Australia
3736,Cue,-27.22633,118.00496,Australia
3737,Cunderdin,-31.61259,117.11803,Australia
3738,Currambine,-31.73306,115.74766,Australia
3739,Daglish,-31.95177,115.8088,Australia
3740,Dalkeith,-31.99517,115.7998,Australia
3741,Dalwallinu,-30.12998,116.98401,Australia
3742,Dalyellup,-33.40844,115.61506,Australia
3743,Dampier,-20.66275,116.71256,Australia
3744,Dampier Peninsula,-16.93241,122.86559,Australia
3745,Dandaragan,-30.54142,115.46132,Australia
3746,Darch,-31.81255,115.8458,Australia
3747,Dardanup,-33.41611,115.8741,Australia
3748,Darling Downs,-32.19442,115.99187,Australia
3749,Darlington,-31.91906,116.0812,Australia
3750,Dawesville,-32.63229,115.62904,Australia
3751,Dayton,-31.85251,115.97494,Australia
3752,Denham,-25.92679,113.53327,Australia
3753,Denmark,-34.93473,117.37518,Australia
3754,Derby,-17.30295,123.62864,Australia
3755,Derby-West Kimberley,-17.50447,125.28014,Australia
3756,Dianella,-31.88822,115.87186,Australia
3757,Djugun,-17.95395,122.22792,Australia
3758,Dongara,-29.25818,114.93276,Australia
3759,Donnybrook,-33.5713,115.82446,Australia
3760,Donnybrook-Balingup,-33.70217,115.97778,Australia
3761,Doubleview,-31.89627,115.78155,Australia
3762,Dowerin,-31.11328,117.10566,Australia
3763,Drummond Cove,-28.67379,114.6128,Australia
3764,Dudley Park,-32.55221,115.731,Australia
3765,Dumbleyung Shire,-33.2178,117.9875,Australia
3766,Duncraig,-31.83291,115.7759,Australia
3767,Dundas,-32.12502,124.50582,Australia
3768,Dunsborough,-33.61476,115.10445,Australia
3769,East Bunbury,-33.33619,115.66041,Australia
3770,East Cannington,-32.0098,115.95503,Australia
3771,East Carnarvon,-24.86397,113.67768,Australia
3772,East Fremantle,-32.03654,115.76714,Australia
3773,East Perth,-31.95872,115.87109,Australia
3774,East Pilbara,-21.61331,123.71368,Australia
3775,East Victoria Park,-31.98894,115.90388,Australia
3776,Eaton,-33.31664,115.70503,Australia
3777,Eden Hill,-31.88908,115.94675,Australia
3778,Edgewater,-31.76547,115.78223,Australia
3779,Eglinton,-31.58677,115.68878,Australia
3780,Ellenbrook,-31.76737,115.96936,Australia
3781,Embleton,-31.90355,115.90902,Australia
3782,Erskine,-32.55717,115.70657,Australia
3783,Esperance,-33.85919,121.89164,Australia
3784,Esperance Shire,-33.5197,122.15586,Australia
3785,Exmouth,-22.03643,114.04358,Australia
3786,Falcon,-32.58244,115.66199,Australia
3787,Ferndale,-32.03494,115.92233,Australia
3788,Fitzroy Crossing,-18.19714,125.56663,Australia
3789,Floreat,-31.93862,115.79211,Australia
3790,Forrestdale,-32.1552,115.93417,Australia
3791,Forrestfield,-31.98277,116.00673,Australia
3792,Fremantle,-32.05165,115.76379,Australia
3793,Garden Island,-32.24264,115.69505,Australia
3794,Gelorup,-33.42425,115.64094,Australia
3795,Geographe,-33.63974,115.38358,Australia
3796,Geraldton,-28.77897,114.61459,Australia
3797,Geraldton city centre,-28.77754,114.61494,Australia
3798,Gidgegannup,-31.75441,116.18746,Australia
3799,Gingin,-31.18435,115.65944,Australia
3800,Girrawheen,-31.84103,115.83978,Australia
3801,Glen Forrest,-31.91929,116.10726,Australia
3802,Glen Iris,-33.33713,115.6743,Australia
3803,Glendalough,-31.91991,115.81945,Australia
3804,Gnangara,-31.77612,115.86623,Australia
3805,Gnowangerup,-34.08658,118.29832,Australia
3806,Golden Bay,-32.42505,115.76099,Australia
3807,Goomalling,-31.23457,116.79142,Australia
3808,Gooseberry Hill,-31.95444,116.0492,Australia
3809,Gosnells,-32.06763,116.00203,Australia
3810,Grasmere,-35.01806,117.75556,Australia
3811,Greenfields,-32.52429,115.76315,Australia
3812,Greenmount,-31.90072,116.0495,Australia
3813,Greenwood,-31.82723,115.80247,Australia
3814,Guildford,-31.9,115.96667,Australia
3815,Gwelup,-31.87163,115.79484,Australia
3816,Halls Creek,-19.00069,127.45204,Australia
3817,Halls Head,-32.54315,115.69665,Australia
3818,Hamersley,-31.84898,115.80757,Australia
3819,Hamilton Hill,-32.08451,115.77946,Australia
3820,Hammond Park,-32.16853,115.8504,Australia
3821,Hannans,-30.71909,121.4548,Australia
3822,Harrisdale,-32.11084,115.93563,Australia
3823,Harvey,-33.14976,115.93376,Australia
3824,Heathridge,-31.76244,115.75895,Australia
3825,Helena Valley,-31.91938,116.03982,Australia
3826,Henley Brook,-31.81393,115.98807,Australia
3827,Herne Hill,-31.82553,116.0227,Australia
3828,High Wycombe,-31.94444,116.0034,Australia
3829,Highgate,-31.93971,115.87015,Australia
3830,Hilbert,-32.17818,115.9849,Australia
3831,Hillarys,-31.80698,115.74045,Australia
3832,Hillman,-32.28327,115.76364,Australia
3833,Hilton,-32.06208,115.78049,Australia
3834,Hocking,-31.77012,115.81832,Australia
3835,Huntingdale,-32.08318,115.96614,Australia
3836,Iluka,-31.73554,115.73058,Australia
3837,Inglewood,-31.91663,115.8798,Australia
3838,Innaloo,-31.89272,115.79508,Australia
3839,Irwin,-29.34192,115.04561,Australia
3840,Jandakot,-32.10158,115.87083,Australia
3841,Jane Brook,-31.86368,116.05039,Australia
3842,Jarrahdale,-32.3358,116.05951,Australia
3843,Jerramungup,-34.0305,119.11369,Australia
3844,Jindalee,-31.64938,115.69496,Australia
3845,Jolimont,-31.94564,115.80947,Australia
3846,Joondalup,-31.77962,115.76498,Australia
3847,Joondanna,-31.90767,115.84233,Australia
3848,Jurien Bay,-30.30591,115.03825,Australia
3849,Kalamunda,-32.00398,116.13292,Australia
3850,Kalbarri,-27.7105,114.16505,Australia
3851,Kalgoorlie,-30.74614,121.4742,Australia
3852,Kalgoorlie/Boulder,-30.77632,124.92347,Australia
3853,Kallaroo,-31.79098,115.75298,Australia
3854,Kambalda East,-31.2055,121.67011,Australia
3855,Kambalda West,-31.20169,121.6306,Australia
3856,Karawara,-32.0086,115.88114,Australia
3857,Kardinya,-32.06561,115.81483,Australia
3858,Karnup,-32.41894,115.79267,Australia
3859,Karratha,-20.73765,116.84629,Australia
3860,Karrinyup,-31.87233,115.77684,Australia
3861,Katanning,-33.62476,117.63965,Australia
3862,Kellerberrin,-31.57709,117.80561,Australia
3863,Kelmscott,-32.12434,116.0259,Australia
3864,Kent Shire,-33.53881,118.66993,Australia
3865,Kenwick,-32.03333,115.96667,Australia
3866,Kewdale,-31.97886,115.95159,Australia
3867,Kiara,-31.88156,115.93893,Australia
3868,Kingsley,-31.81036,115.80077,Australia
3869,Kinross,-31.71868,115.73839,Australia
3870,Kojonup,-33.92546,117.03982,Australia
3871,Kondinin,-32.48431,119.0242,Australia
3872,Koondoola,-31.84145,115.86654,Australia
3873,Koorda,-30.60412,117.40736,Australia
3874,Kulin,-32.66096,118.57544,Australia
3875,Kununurra,-15.77825,128.74208,Australia
3876,Kwinana,-32.23391,115.82785,Australia
3877,Lake Grace,-33.1291,119.42041,Australia
3878,Lakelands,-32.47157,115.77291,Australia
3879,Lamington,-30.73425,121.46163,Australia
3880,Landsdale,-31.8075,115.86599,Australia
3881,Langford,-32.04092,115.94157,Australia
3882,Lathlain,-31.96755,115.90631,Australia
3883,Laverton,-27.93793,125.27127,Australia
3884,Leda,-32.26766,115.7993,Australia
3885,Leederville,-31.93628,115.8419,Australia
3886,Leeming,-32.07511,115.86613,Australia
3887,Leinster,-27.92028,120.6967,Australia
3888,Leonora,-28.39424,121.2596,Australia
3889,Leschenault,-33.24519,115.7251,Australia
3890,Lesmurdie,-32.00199,116.04821,Australia
3891,Little Grove,-35.06803,117.87197,Australia
3892,Lockridge,-31.88168,115.95031,Australia
3893,Lockyer,-35.00567,117.85875,Australia
3894,Lower Chittering,-31.58333,116.11667,Australia
3895,Lower King,-34.95778,117.93833,Australia
3896,Lynwood,-32.04013,115.92888,Australia
3897,Maddington,-32.05,115.98333,Australia
3898,Madeley,-31.8111,115.82814,Australia
3899,Madora Bay,-32.46951,115.75264,Australia
3900,Maida Vale,-31.95187,116.02764,Australia
3901,Mandurah,-32.5269,115.7217,Australia
3902,Mandurah city centre,-32.52644,115.73361,Australia
3903,Manjimup,-34.59789,116.26566,Australia
3904,Manning,-32.01594,115.86714,Australia
3905,Marangaroo,-31.82711,115.83843,Australia
3906,Marble Bar,-21.17067,119.74441,Australia
3907,Margaret River,-33.95504,115.07599,Australia
3908,Marmion,-31.84158,115.75692,Australia
3909,Martin,-32.07549,116.04536,Australia
3910,Maylands,-31.93097,115.89486,Australia
3911,McKail,-34.98533,117.8301,Australia
3912,Meadow Springs,-32.49718,115.75334,Australia
3913,Medina,-32.23406,115.79901,Australia
3914,Meekatharra,-25.3033,118.99974,Australia
3915,Melville,-32.04325,115.83408,Australia
3916,Menora,-31.91889,115.86208,Australia
3917,Menzies,-29.39176,123.71878,Australia
3918,Merredin,-31.46054,118.38509,Australia
3919,Merriwa,-31.66494,115.71273,Australia
3920,Middle Swan,-31.85,116.01667,Australia
3921,Midland,-31.88909,116.0107,Australia
3922,Midvale,-31.88881,116.03288,Australia
3923,Millars Well,-20.74168,116.81731,Australia
3924,Millbridge,-33.30617,115.735,Australia
3925,Mindarie,-31.68932,115.70698,Australia
3926,Mingenew,-29.14515,115.50123,Australia
3927,Mira Mar,-35.01517,117.90096,Australia
3928,Mirrabooka,-31.85963,115.86587,Australia
3929,Moora,-30.51218,116.2098,Australia
3930,Morawa,-29.03545,116.05643,Australia
3931,Morley,-31.88775,115.9099,Australia
3932,Mosman Park,-32.01421,115.76613,Australia
3933,Mount Barker,-34.63084,117.66606,Australia
3934,Mount Claremont,-31.96177,115.78337,Australia
3935,Mount Hawthorn,-31.92,115.83509,Australia
3936,Mount Helena,-31.87606,116.21025,Australia
3937,Mount Lawley,-31.93439,115.8716,Australia
3938,Mount Magnet,-28.29082,117.96655,Australia
3939,Mount Marshall,-30.29376,118.00063,Australia
3940,Mount Melville,-35.02216,117.87137,Australia
3941,Mount Nasura,-32.1378,116.02473,Australia
3942,Mount Pleasant,-32.03974,115.84993,Australia
3943,Mount Richon,-32.17349,116.02137,Australia
3944,Mount Tarcoola,-28.79859,114.6253,Australia
3945,Mukinbudin,-30.63684,118.28648,Australia
3946,Mullaloo,-31.77896,115.73676,Australia
3947,Mundaring,-31.88456,116.21551,Australia
3948,Mundijong,-32.29217,115.98564,Australia
3949,Munster,-32.13647,115.78302,Australia
3950,Murchison,-27.00893,116.41205,Australia
3951,Murdoch,-32.06987,115.83757,Australia
3952,Murray,-32.62391,115.96538,Australia
3953,Myaree,-32.04,115.81761,Australia
3954,Nannup,-34.13466,115.67375,Australia
3955,Narembeen,-32.02206,118.6899,Australia
3956,Narrogin,-32.93282,117.17763,Australia
3957,Nedlands,-31.97994,115.79942,Australia
3958,Newman,-23.35644,119.73553,Australia
3959,Ngaanyatjarraku,-25.08871,126.83494,Australia
3960,Nickol,-20.74558,116.7954,Australia
3961,Nollamara,-31.88016,115.84543,Australia
3962,Noranda,-31.87333,115.89901,Australia
3963,North Beach,-31.86298,115.75624,Australia
3964,North Coogee,-32.09505,115.75972,Australia
3965,North Fremantle,-32.03333,115.75,Australia
3966,North Lake,-32.0819,115.83567,Australia
3967,North Perth,-31.92724,115.85276,Australia
3968,Northam,-31.69898,116.64964,Australia
3969,Northampton Shire,-28.04956,114.49589,Australia
3970,Northbridge,-31.94784,115.85881,Australia
3971,Nullagine,-21.88972,120.1114,Australia
3972,Nulsen,-33.85696,121.87499,Australia
3973,Nungarin,-31.13714,118.21768,Australia
3974,Oakford,-32.20094,115.93391,Australia
3975,Ocean Reef,-31.75871,115.73601,Australia
3976,Onslow,-21.63764,115.11221,Australia
3977,Orana,-34.99601,117.85925,Australia
3978,Orelia,-32.2333,115.82227,Australia
3979,Osborne Park,-31.90066,115.81083,Australia
3980,Padbury,-31.80645,115.7688,Australia
3981,Palmyra,-32.04502,115.78589,Australia
3982,Paraburdoo,-23.20417,117.66973,Australia
3983,Parkerville,-31.87472,116.138,Australia
3984,Parkwood,-32.04913,115.91838,Australia
3985,Parmelia,-32.25784,115.82208,Australia
3986,Pearce,-31.66667,116.01667,Australia
3987,Pearsall,-31.78117,115.81823,Australia
3988,Pegs Creek,-20.7383,116.83278,Australia
3989,Pemberton,-34.44311,116.03689,Australia
3990,Peppermint Grove,-31.99885,115.76697,Australia
3991,Perenjori,-29.39784,116.53543,Australia
3992,Perth,-31.95224,115.8614,Australia
3993,Perth city centre,-31.95289,115.85152,Australia
3994,Piara Waters,-32.13344,115.91634,Australia
3995,Piccadilly,-30.7428,121.46418,Australia
3996,Pingelly,-32.53174,117.20004,Australia
3997,Pinjarra,-32.6298,115.87351,Australia
3998,Plantagenet Shire,-34.62508,117.59753,Australia
3999,Port Denison,-29.27367,114.92068,Australia
4000,Port Hedland,-20.79258,118.63264,Australia
4001,Port Kennedy,-32.37342,115.7515,Australia
4002,Quairading,-32.01462,117.39835,Australia
4003,Queens Park,-32.00314,115.94621,Australia
4004,Quindalup,-33.6356,115.14899,Australia
4005,Quinns Rocks,-31.67379,115.70372,Australia
4006,Rangeway,-28.78665,114.63059,Australia
4007,Ravensthorpe,-33.68375,120.15338,Australia
4008,Ravenswood,-32.5824,115.8315,Australia
4009,Redcliffe,-31.93845,115.94645,Australia
4010,Ridgewood,-31.6615,115.72261,Australia
4011,Riverton,-32.03468,115.89856,Australia
4012,Rivervale,-31.95546,115.91306,Australia
4013,Rockingham,-32.28239,115.73238,Australia
4014,Rockingham city centre,-32.28407,115.7354,Australia
4015,Roebuck,-18.1713,122.50116,Australia
4016,Roleystone,-32.11458,116.0706,Australia
4017,Rossmoyne,-32.03965,115.86781,Australia
4018,Safety Bay,-32.30463,115.74213,Australia
4019,Salter Point,-32.02384,115.86582,Australia
4020,Samson,-32.06996,115.7977,Australia
4021,Sandstone,-28.42189,118.98846,Australia
4022,Scarborough,-31.89578,115.76431,Australia
4023,Secret Harbour,-32.40589,115.75852,Australia
4024,Serpentine,-32.36051,115.97723,Australia
4025,Serpentine-Jarrahdale,-32.32452,116.04507,Australia
4026,Seville Grove,-32.13645,115.98905,Australia
4027,Shark Bay,-26.38916,114.21845,Australia
4028,Shelley,-32.02957,115.88664,Australia
4029,Shenton Park,-31.95575,115.79807,Australia
4030,Shoalwater,-32.29088,115.71101,Australia
4031,Silver Sands,-32.50857,115.73599,Australia
4032,Sinagra,-31.74261,115.80633,Australia
4033,Singleton,-32.44403,115.75725,Australia
4034,Somerville,-30.76979,121.45438,Australia
4035,Sorrento,-31.82533,115.75248,Australia
4036,South Bunbury,-33.3491,115.63359,Australia
4037,South Carnarvon,-24.89348,113.65846,Australia
4038,South Fremantle,-32.06907,115.75453,Australia
4039,South Guildford,-31.9122,115.96825,Australia
4040,South Hedland,-20.40655,118.60069,Australia
4041,South Kalgoorlie,-30.76507,121.47334,Australia
4042,South Lake,-32.11125,115.83873,Australia
4043,South Perth,-31.99884,115.87222,Australia
4044,South Yunderup,-32.5851,115.78015,Australia
4045,Southern River,-32.10658,115.95896,Australia
4046,Spalding,-28.73525,114.63651,Australia
4047,Spearwood,-32.10534,115.77797,Australia
4048,Spencer Park,-35.00515,117.90005,Australia
4049,St George Ranges,-18.98204,125.00873,Australia
4050,St James,-32.00004,115.9098,Australia
4051,Stirling,-31.8794,115.80929,Australia
4052,Stoneville,-30.86667,121.76667,Australia
4053,Strathalbyn,-28.75168,114.64576,Australia
4054,Stratton,-31.86828,116.04066,Australia
4055,Subiaco,-31.95964,115.81564,Australia
4056,Success,-32.14281,115.84999,Australia
4057,Sunset Beach,-28.71907,114.62297,Australia
4058,Swan,-31.77039,116.08746,Australia
4059,Swan View,-31.88333,116.05,Australia
4060,Swanbourne,-31.96878,115.7673,Australia
4061,Tammin,-31.60512,117.48306,Australia
4062,Tapping,-31.71947,115.79559,Australia
4063,Tarcoola Beach,-28.81001,114.62236,Australia
4064,Telfer,-21.21169,123.26175,Australia
4065,The Vines,-31.75492,116.00238,Australia
4066,Thornlie,-32.06003,115.955,Australia
4067,Three Springs,-29.51386,115.63158,Australia
4068,Tom Price,-22.6939,117.7931,Australia
4069,Toodyay,-31.46991,116.38804,Australia
4070,Trayning,-31.16681,117.83812,Australia
4071,Trigg,-31.86939,115.7571,Australia
4072,Tuart Hill,-31.89808,115.83495,Australia
4073,Two Rocks,-31.49985,115.58737,Australia
4074,Upper Gascoyne,-24.71935,116.33876,Australia
4075,Usher,-33.37982,115.6292,Australia
4076,Utakarra,-28.78333,114.65,Australia
4077,Vasse,-33.69337,115.2678,Australia
4078,Victoria Park,-31.97651,115.90592,Australia
4079,Victoria Plains,-31.01632,116.28546,Australia
4080,Vincent,-31.93138,115.85412,Australia
4081,Viveash,-31.87861,115.99661,Australia
4082,Waggrakine,-28.71883,114.63924,Australia
4083,Wagin,-33.27501,117.38554,Australia
4084,Waikiki,-32.31606,115.7546,Australia
4085,Wandering,-32.52589,116.56668,Australia
4086,Wandi,-32.1943,115.8763,Australia
4087,Wandina,-28.81938,114.63464,Australia
4088,Wannanup,-32.59946,115.64488,Australia
4089,Wanneroo,-31.65293,115.72211,Australia
4090,Warnbro,-32.34017,115.7473,Australia
4091,Waroona,-32.84916,115.90429,Australia
4092,Warwick,-31.83974,115.80855,Australia
4093,Waterford,-32.01574,115.88662,Australia
4094,Watermans Bay,-31.84915,115.7559,Australia
4095,Wattle Grove,-32.00672,116.00046,Australia
4096,Wellard,-32.26667,115.83333,Australia
4097,Wembley,-31.93308,115.81783,Australia
